post_comment,id,sentence,entity,pos_sentiment_words,neg_sentiment_words,textblob,sentiment
post,356_cmt,old video,[],['old'],[],0.1,6.785714286
post,356_cmt,if like this kastam comfirm close la,['la'],[],[],0.0,6.428571429
post,356_cmt,next pru undi me la wey,[],[],[],0.0,6.428571429
post,356_cmt,i give walk escalator jb custom to woodland ley,[],[],[],0.0,6.428571429
post,356_cmt,main2 ka,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,last yr pic liao,[],[],[],0.0,6.428571429
post,356_cmt,honestly the woodlands crossing is not made to handle high volumes of traffic,[],"['honestly', 'high']",[],0.38,7.785714286
post,356_cmt,how could l deny such a request,[],[],[],0.0,6.428571429
post,356_cmt,first of all l would like you to know that my motto in life is,['first'],[],[],0.0,6.428571429
post,356_cmt,honesty is the best policy,[],['best'],[],1.0,10.0
post,356_cmt,where are you from,[],[],[],0.0,6.428571429
post,356_cmt,sg,[],[],[],0.0,6.428571429
post,356_cmt,just respect these people go in and out everyday,[],[],['everyday'],-0.2,5.714285714
post,356_cmt,"
be calm  care for young kids and old",[],"['calm', 'young', 'old']",[],0.1666666666666666,7.023809524
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,when saturday or sunday,"['saturday', 'sunday']",[],[],0.0,6.428571429
post,356_cmt,virellll,[],[],[],0.0,6.428571429
post,356_cmt,old video,[],['old'],[],0.1,6.785714286
post,356_cmt,when this happend,[],[],[],0.0,6.428571429
post,356_cmt,this one not old video meh,['one'],['old'],[],-0.05,6.25
post,356_cmt,last year march  almost 1 year,"['last year march', 'almost 1 year']",[],[],0.0,6.428571429
post,356_cmt,when sg open the lane,[],[],[],0.0,6.428571429
post,356_cmt,malaysian rushing back to visit their families after 2 years lock down,"['malaysian', '2 year']",[],['down'],-0.0777777777777777,6.150793651
post,356_cmt,how are you today,['today'],[],[],0.0,6.428571429
post,356_cmt,where is this happen,[],[],[],0.0,6.428571429
post,356_cmt,when did this happen,[],[],[],0.0,6.428571429
post,356_cmt,oh no,[],[],[],0.0,6.428571429
post,356_cmt,o dear,[],[],[],0.0,6.428571429
post,356_cmt,why must push,[],[],[],0.0,6.428571429
post,356_cmt,the causeway not going to collapse,[],[],[],0.0,6.428571429
post,356_cmt,walk in order as safety first else may end upike south korea case,"['first', 'south korea']",[],[],0.0,6.428571429
post,356_cmt,anyone know what happened,[],[],[],0.0,6.428571429
post,356_cmt,oh my omg,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,last nite,['last'],[],[],0.0,6.428571429
post,356_cmt,wow,[],['wow'],[],0.1,6.785714286
post,356_cmt,not jb checkpoint meh,[],[],[],0.0,6.428571429
post,356_cmt,the police men should stop the crowd further up,[],[],[],0.0,6.428571429
post,356_cmt,after which put up a long strip of line queue 5 by 5 by up the stairs,"['5', '5']",[],['long'],-0.05,6.25
post,356_cmt,always stock up storage on,[],[],[],0.0,6.428571429
post,356_cmt,i have in this jammed,[],[],['jammed'],-0.1,6.071428571
post,356_cmt,sangeetha,[],[],[],0.0,6.428571429
post,356_cmt,88,['88'],[],[],0.0,6.428571429
post,356_cmt,tats why i very long never go jb le although i stay next to jb,[],['very'],['long'],-0.0325,6.3125
post,356_cmt,tackle this issue first,['first'],[],[],0.0,6.428571429
post,356_cmt,old video,[],['old'],[],0.1,6.785714286
post,356_cmt,old video,[],['old'],[],0.1,6.785714286
post,356_cmt,thats the problems singapore are getting more expensive and singaporean flocking to jb to get some cheeper goods but to be honest not much u can save,[],"['more', 'honest', 'much']",['expensive'],0.125,6.875
post,356_cmt,both government please do some action,[],['action'],[],0.1,6.785714286
post,356_cmt,dont until there will be crowd crush or stampede,[],[],[],0.0,6.428571429
post,356_cmt,last sunday on the 20th i went to jb but the trip didnt go smoothly like this,['last sunday'],['smoothly'],[],0.1333333333333333,6.904761905
post,356_cmt,when is this video,[],[],[],0.0,6.428571429
post,356_cmt,this will make peoples became a pick pocket victims for sure,[],['sure'],[],0.5,8.214285714
post,356_cmt,that day i think last week 950 bus stop woodlands long que,"['that day', 'last week', '950']",[],['long'],-0.025,6.339285714
post,356_cmt,hahaha chaos,['hahaha'],[],[],0.0,6.428571429
post,356_cmt,its very scary specialy weekends and holidays omg for,['specialy weekend'],['very'],['scary'],-0.65,4.107142857
post,356_cmt,omg for real no control what the malasiangovt must take acttion and must do the improvent cis its very dangours omg,[],"['real', 'very']",[],0.2,7.142857143
post,356_cmt,i was just there,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,old video clip,[],['old'],[],0.1,6.785714286
post,356_cmt,jojodreamland scary,['jojodreamland scary'],[],[],0.0,6.428571429
post,356_cmt,every weekends happens are they allowed things just happen over and over again,['every weekend'],[],[],0.0,6.428571429
post,356_cmt,what happens some days someone dies on the spot,['some day'],[],[],0.0,6.428571429
post,356_cmt,what if someone has claustrophobia,[],[],[],0.0,6.428571429
post,356_cmt,when is this,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,hope no one is injured,[],[],[],0.0,6.428571429
post,356_cmt,vitesh mitra nair now u know why i book carpool every time,['vitesh mitra nair'],[],[],0.0,6.428571429
post,356_cmt,what happened,[],[],[],0.0,6.428571429
post,356_cmt,when,[],[],[],0.0,6.428571429
post,356_cmt,what happend,[],[],[],0.0,6.428571429
post,356_cmt,omg luckily i never go,[],['luckily'],[],-0.1666666666666666,5.833333333
post,356_cmt,when happened this,[],[],[],0.0,6.428571429
post,356_cmt,posting past tiktok,[],[],['past'],-0.25,5.535714286
post,356_cmt,s again,[],[],[],0.0,6.428571429
post,356_cmt,holy cow,[],[],['cow'],-0.1333333333333333,5.952380952
post,356_cmt,hui xin no jb during weekend later we become squash,['hui xin'],[],[],0.0,6.428571429
post,356_cmt,what happen if there,[],[],[],0.0,6.428571429
post,356_cmt,s a fire,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,what is happening,[],[],[],0.0,6.428571429
post,356_cmt,i hope none of them get hurt,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,omg i cannot,[],[],[],0.0,6.428571429
post,356_cmt,omg i,[],[],[],0.0,6.428571429
post,356_cmt,m planning to job but why like this omg,[],[],[],0.0,6.428571429
post,356_cmt,why why,[],[],[],0.0,6.428571429
post,356_cmt,you all know weekends customs are crowded,[],[],[],0.0,6.428571429
post,356_cmt,still same,[],[],[],0.0,6.428571429
post,356_cmt,i tot that was over,[],[],[],0.0,6.428571429
post,356_cmt,this was happened last month,['last month'],[],[],0.0,6.428571429
post,356_cmt,oh my god,[],[],[],0.0,6.428571429
post,356_cmt,needs some solutions,[],[],[],0.0,6.428571429
post,356_cmt,quickly,[],['quickly'],[],0.3333333333333333,7.619047619
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,omg,[],[],[],0.0,6.428571429
post,356_cmt,what is the authority doing about this,[],[],[],0.0,6.428571429
post,356_cmt,why oh why,[],[],[],0.0,6.428571429
post,356_cmt,speechless,[],[],[],0.0,6.428571429
post,357_cmt,do i need travel insurance pa,[],[],[],0.0,6.428571429
post,357_cmt,hi im fully vaxed do i need to have a booster shot,[],[],[],0.0,6.428571429
post,357_cmt,is it required,[],[],[],0.0,6.428571429
post,357_cmt,thanks,[],['thanks'],[],0.2,7.142857143
post,357_cmt,hello po pwede lang po ba screenshots and ipakita pag sg arrival card,"['po pwede lang', 'ipakita pag']",[],[],0.0,6.428571429
post,357_cmt,will there be a problem if i apply earlier than 3 days,['early than 3 day'],[],[],0.0,6.428571429
post,357_cmt,required po ba yung philippine travel tax sa tieza,['sa'],[],[],0.0,6.428571429
post,357_cmt,paano po makakuha or san po kukunin ang sg arrival card,"['san', 'kukunin ang sg']",[],[],0.0,6.428571429
post,357_cmt,need pa ba ng hotel booking,[],[],[],0.0,6.428571429
post,357_cmt,may invitation letter ako from relative dun kami magstay ng family ko,"['dun kami', 'ng family ko']",[],[],0.0,6.428571429
post,357_cmt,4 kami 2kids saka husband ko,"['4', 'kami', 'saka']",[],[],0.0,6.428571429
post,357_cmt,hello what if yung plain ticket mo pauwi malaysia to philippines,['malaysia'],[],['plain'],-0.2142857142857142,5.663265306
post,357_cmt,pwede po ba booster lang ipakita or need tlga yong unang vax,['tlga yong unang'],[],[],0.0,6.428571429
post,357_cmt,how about pag di nagbook ng hotel kasi may relatives naman po na pag sstayhan dun,['ng hotel kasi'],[],[],0.0,6.428571429
post,357_cmt,ano po hinahanap na requirements,[],[],[],0.0,6.428571429
post,357_cmt,hi do we have to pay for the sg card,[],[],[],0.0,6.428571429
post,357_cmt,hi maam,[],[],[],0.0,6.428571429
post,357_cmt,bakit may payment ung sg arrival card nila,['ung sg arrival card nila'],[],[],0.0,6.428571429
post,357_cmt,sgd70 din un almost 3k na,"['un', 'almost 3k']",[],[],0.0,6.428571429
post,357_cmt,pag sa 10 po yung arrival pwede na po ba magsubmit ng arrival card sa 7,"['pag sa', '10', 'ng arrival card sa', '7']",[],[],0.0,6.428571429
post,357_cmt,3 days po talaga,['3 day'],[],[],0.0,6.428571429
post,357_cmt,what if 4 days before jan 20 po ang flight namin pero 16 namin sya aasikasusin pwd po ba,"['4 day before', 'po ang flight', '16', 'aasikasusin pwd po']",[],[],0.0,6.428571429
post,357_cmt,paano po if may ttirhan sa sg,[],[],[],0.0,6.428571429
post,357_cmt,need po ba ng itr,[],[],[],0.0,6.428571429
post,357_cmt,panu naman requirements pabalik ng pinas,[],[],[],0.0,6.428571429
post,357_cmt,is it ok po ung vaccination card or required ng vaxcert,[],['ok'],[],0.5,8.214285714
post,357_cmt,thank you,[],[],[],0.0,6.428571429
post,357_cmt,need pa visa if vacation tour lang,[],[],[],0.0,6.428571429
post,357_cmt,ooo thank you,[],[],[],0.0,6.428571429
post,357_cmt,need this for next year,['next year'],[],[],0.0,6.428571429
post,357_cmt,hi po ano pwd alternative sa vaxcert,[],[],[],0.0,6.428571429
post,357_cmt,down pa kasi server until now,[],[],['down'],-0.1555555555555555,5.873015873
post,357_cmt,what are the requirements for a 3 days trip to sg po,['3 day'],[],[],0.0,6.428571429
post,357_cmt,what is sg arrival card and does everyone need it,[],[],[],0.0,6.428571429
post,357_cmt,hi po im going to visit my cousin in singapore and sa apartment nila ako mag stay for 2 weeks anong requirements needed po,"['singapore', 'sa apartment', 'ako mag', '2 week']",[],[],0.0,6.428571429
post,357_cmt,hi po,[],[],[],0.0,6.428571429
post,357_cmt,paano po kung student ka tapos solo flight,[],[],[],0.0,6.428571429
post,357_cmt,hi po kailangan po ba na name ko yung sa guest name ng hotel reservation,"['po kailangan po', 'ko yung sa']",[],[],0.0,6.428571429
post,357_cmt,friend ko po kasi na taga sg ang ngbook at name din nya po nakalagay,"['ko po kasi', 'sg ang']",[],[],0.0,6.428571429
post,357_cmt,thank you,[],[],[],0.0,6.428571429
post,357_cmt,could i ask you why a round trip ticket,[],[],['round'],-0.2,5.714285714
post,357_cmt,tips po kung anong mas maganda magpapalit sa peso to sgd sa money changer or gumamit po ng card mag,['sgd sa'],[],[],0.0,6.428571429
post,357_cmt,withdraw na lng po,[],[],[],0.0,6.428571429
post,357_cmt,hi po ask ko lang po kung ano po mga tinanong sainyo nung immigration,"['ko lang', 'po kung ano po']",[],[],0.0,6.428571429
post,357_cmt,mam may i ask yung sa hotel accomodation pwdi ba payment upon check in,[],[],[],0.0,6.428571429
post,357_cmt,hi po if may kamank anak po na tutuluyan pano po yun,[],[],[],0.0,6.428571429
post,357_cmt,yung hinanda ko lahat yan,['yung hinanda ko lahat'],[],[],0.0,6.428571429
post,357_cmt,kumuha pa ko ng travel insurance pero kahit isa walang hinanap sakin,"['ko ng', 'pero kahit', 'isa walang']",[],[],0.0,6.428571429
post,357_cmt,tatak agad,['tatak agad'],[],[],0.0,6.428571429
post,357_cmt,thank you coach jem,['jem'],[],[],0.0,6.428571429
post,357_cmt,hello 2 dose lang kami anu gagawin kapag wlaang booster,"['2', 'kami', 'gagawin kapag wlaang']",[],[],0.0,6.428571429
post,357_cmt,what if sa relatives ka lang po mag stastay,['mag'],[],[],0.0,6.428571429
post,357_cmt,ellaine collection,[],[],[],0.0,6.428571429
post,357_cmt,thestefhyystefh,[],[],[],0.0,6.428571429
post,357_cmt,jr,[],[],[],0.0,6.428571429
post,357_cmt,jessamae umang,['jessamae umang'],[],[],0.0,6.428571429
post,357_cmt,ryanashford755,[],[],[],0.0,6.428571429
post,357_cmt,talktochristian,['talktochristian'],[],[],0.0,6.428571429
post,357_cmt,hello po paano po kung hindi updated yung vaxcert,['po paano'],[],[],0.0,6.428571429
post,357_cmt,pwede po ba vaccine card from lgu,[],[],[],0.0,6.428571429
post,357_cmt,kelangan po ba may sarili talagang bank account,"['kelangan', 'talagang']",[],[],0.0,6.428571429
post,357_cmt,3 sana kami 2 adult 1 kid ako lng po may bank account,"['sana', 'kami', '2', '1 kid ako']",['adult'],[],0.1,6.785714286
post,357_cmt,what if my papunta is singapore and then my return ticket is from malaysia,['malaysia'],[],[],0.0,6.428571429
post,357_cmt,i have a bus booked fr sg to my too,[],[],[],0.0,6.428571429
post,357_cmt,https,['https'],[],[],0.0,6.428571429
post,357_cmt,vt,[],[],[],0.0,6.428571429
post,357_cmt,tiktok,[],[],[],0.0,6.428571429
post,357_cmt,com,[],[],[],0.0,6.428571429
post,357_cmt,zs8otx2uq,[],[],[],0.0,6.428571429
post,357_cmt,t,[],[],[],0.0,6.428571429
post,357_cmt,1 guys eto ang usual na lakaran sa sg,['1 guy eto ang'],[],['usual'],-0.25,5.535714286
post,357_cmt,hello just a question pag 15th ang arrival ko 13th pako pwede mag arrival card,"['15th ang arrival', '13th', 'pako', 'mag arrival card']",[],[],0.0,6.428571429
post,357_cmt,coach,[],[],[],0.0,6.428571429
post,357_cmt,jemempy on ig,[],[],[],0.0,6.428571429
post,357_cmt,is this still updated,[],[],[],0.0,6.428571429
post,357_cmt,my flight is on friday,['friday'],[],[],0.0,6.428571429
post,357_cmt,could i proceed with the sg arrival card today,"['sg', 'today']",[],[],0.0,6.428571429
post,357_cmt,pwede po instead na vax cert vaccine card na lang,[],[],[],0.0,6.428571429
post,357_cmt,pag po ba kids 5 and 3 yrs old need covid vaccine,"['pag po', '5', '3', 'covid vaccine']",['old'],[],0.1,6.785714286
post,357_cmt,what about yellow fever vaccine,[],[],[],0.0,6.428571429
post,357_cmt,how many dose of vaccine do i need to be fully vaccinated,[],['many'],[],0.5,8.214285714
post,357_cmt,hi po paano po if seaman po boyfriend ko ano po need nya,['ko ano po'],[],[],0.0,6.428571429
post,357_cmt,hi po do you need the trace together app din ba po,[],[],[],0.0,6.428571429
post,357_cmt,thank you,[],[],[],0.0,6.428571429
post,357_cmt,revenge travel is real,[],['real'],[],0.2,7.142857143
post,357_cmt,is singapore one of your options,['one'],[],[],0.0,6.428571429
post,357_cmt,watch this video to see how easy it is to go there,[],['easy'],[],0.4333333333333333,7.976190476
post,357_cmt,comment if you have questions about traveling to sg,[],[],[],0.0,6.428571429
post,357_cmt,fyp,[],[],[],0.0,6.428571429
post,357_cmt,fypシ,[],[],[],0.0,6.428571429
post,357_cmt,singapore,['singapore'],[],[],0.0,6.428571429
post,357_cmt,travel,[],[],[],0.0,6.428571429
post,357_cmt,traveltips,[],[],[],0.0,6.428571429
post,357_cmt,travelhacks,[],[],[],0.0,6.428571429
post,357_cmt,sg,[],[],[],0.0,6.428571429
post,357_cmt,changi,['changi'],[],[],0.0,6.428571429
post,357_cmt,jemsetter,[],[],[],0.0,6.428571429
post,358_cmt,thank you for appreciating our city state,[],[],[],0.0,6.428571429
post,358_cmt,sometimes it takes a visitor to see the beauty of what we have,[],[],[],0.0,6.428571429
post,358_cmt,appreciate your sharing,[],[],[],0.0,6.428571429
post,358_cmt,lots of singaporeans take for granted what we have here,['singaporeans'],[],[],0.0,6.428571429
post,358_cmt,living abroad opened my eyes,[],[],[],0.0,6.428571429
post,358_cmt,made me truly love singapore,['singapore'],['love'],[],0.5,8.214285714
post,358_cmt,whereabouts in the midwest,[],[],[],0.0,6.428571429
post,358_cmt,mn,[],[],[],0.0,6.428571429
post,358_cmt,those are the reasons i love singapore and hardly went back to my own country,['singapore'],"['love', 'own']",['hardly'],0.2020833333333333,7.150297619
post,358_cmt,i am used to lived in this wonderful country,[],['wonderful'],[],1.0,10.0
post,358_cmt,thank you singapore,['singapore'],[],[],0.0,6.428571429
post,358_cmt,great,[],['great'],[],0.8,9.285714286
post,358_cmt,agree,[],[],[],0.0,6.428571429
post,358_cmt,so imagine how we locals strife to protect this,[],[],[],0.0,6.428571429
post,358_cmt,the weather,[],[],[],0.0,6.428571429
post,358_cmt,low taxes are great for one who doesnt incur high cost of car and house ownership,[],"['great', 'high']",[],0.32,7.571428571
post,358_cmt,point 4 on ease of travel,['4'],[],[],0.0,6.428571429
post,358_cmt,applies to brazil,['brazil'],[],[],0.0,6.428571429
post,358_cmt,say you love the weather here,[],['love'],[],0.5,8.214285714
post,358_cmt,"
thank u for appreciating sg",[],[],[],0.0,6.428571429
post,358_cmt,not you saying you love the weather here,[],['love'],[],0.5,8.214285714
post,358_cmt,thank you for loving us i mean our country,[],['loving'],['mean'],0.14375,6.941964286
post,358_cmt,which part of the midwest were you from,[],[],[],0.0,6.428571429
post,358_cmt,thank you for appreciating our country,[],[],[],0.0,6.428571429
post,358_cmt,thank you for coming to my country and happy that you like it here,[],['happy'],[],0.8,9.285714286
post,358_cmt,i been around the world n agreed with what u say,[],[],[],0.0,6.428571429
post,358_cmt,from a singaporean i must say i nod my head n say yes to all the points,[],[],[],0.0,6.428571429
post,358_cmt,except the weather part,[],[],[],0.0,6.428571429
post,358_cmt,toohothere,[],[],[],0.0,6.428571429
post,358_cmt,always proud of my country singapore,['singapore'],['proud'],[],0.8,9.285714286
post,358_cmt,most gracious of you to say such things about our country,[],['most'],[],0.25,7.321428571
post,358_cmt,thank you,[],[],[],0.0,6.428571429
post,358_cmt,all true,[],['true'],[],0.35,7.678571429
post,358_cmt,it,[],[],[],0.0,6.428571429
post,358_cmt,s been my home for over 20 years,['20 year'],[],[],0.0,6.428571429
post,358_cmt,most welcome here to singapore,['singapore'],"['most', 'welcome']",[],0.65,8.75
post,358_cmt,your family will find it safe here,[],['safe'],[],0.5,8.214285714
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,thank you for praising my tiny dot country is indeed comfortable safe n good governments,[],"['comfortable', 'safe', 'good']",[],0.4,7.857142857
post,358_cmt,thank you for appreciating our lion city,[],[],[],0.0,6.428571429
post,358_cmt,welcome to sg yes here is better place n safe,[],"['welcome', 'better', 'safe']",[],0.6,8.571428571
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,wekcome,[],[],[],0.0,6.428571429
post,358_cmt,there are 4 coldplay concert,['4'],[],[],0.0,6.428571429
post,358_cmt,welcome to our humble city bro,[],['welcome'],['humble'],0.3,7.5
post,358_cmt,thanks for loving singapore,['singapore'],"['thanks', 'loving']",[],0.4,7.857142857
post,358_cmt,not sure abt the very little traffic,[],"['sure', 'very']",['little'],-0.246875,5.546875
post,358_cmt,fri evening peak,['evening'],[],[],0.0,6.428571429
post,358_cmt,hour traffic during a rain storm before a long weekend,['a long weekend'],[],[],0.0,6.428571429
post,358_cmt,the worst,[],[],['worst'],-1.0,2.857142857
post,358_cmt,have a good stay,[],['good'],[],0.7,8.928571429
post,358_cmt,sorry but weather,[],[],['sorry'],-0.5,4.642857143
post,358_cmt,thank you and we warmly welcome you,[],"['warmly', 'welcome']",[],0.8,9.285714286
post,358_cmt,soak in our diversified culture of race and religion,[],[],[],0.0,6.428571429
post,358_cmt,your life will be richer,[],[],[],0.0,6.428571429
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to singapore guapo,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome but when will your doggos join u,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,good decision,[],['good'],[],0.7,8.928571429
post,358_cmt,excuse me did you just say you love the humidity here,[],['love'],['excuse'],0.225,7.232142857
post,358_cmt,welcome and wish you all the best,[],"['welcome', 'best']",[],0.9,9.642857143
post,358_cmt,do u speak singlish after living in sg,[],[],[],0.0,6.428571429
post,358_cmt,ease of travel,[],[],[],0.0,6.428571429
post,358_cmt,that,[],[],[],0.0,6.428571429
post,358_cmt,s really true,[],"['really', 'true']",[],0.35,7.678571429
post,358_cmt,changi airport is abt 30 min,"['changi', '30']",[],[],0.0,6.428571429
post,358_cmt,1 hr away,['1'],[],[],0.0,6.428571429
post,358_cmt,from there we can go to many asian cities,['asian'],['many'],[],0.25,7.321428571
post,358_cmt,dun accidentally steer into yishun then hahahahah,"['dun', 'yishun']",[],[],0.0,6.428571429
post,358_cmt,oh,[],[],[],0.0,6.428571429
post,358_cmt,doesnt the recent spike in rental prices of properties affect you,[],[],[],0.0,6.428571429
post,358_cmt,smart move,[],['smart'],[],0.2142857142857142,7.193877551
post,358_cmt,well done,[],[],[],0.0,6.428571429
post,358_cmt,thnk u for choosing us,[],[],[],0.0,6.428571429
post,358_cmt,you,[],[],[],0.0,6.428571429
post,358_cmt,ll always be part of our kallang waves,['kallang'],[],[],0.0,6.428571429
post,358_cmt,thank you for loving our little island,[],['loving'],['little'],0.20625,7.165178571
post,358_cmt,is indeed heaven on earth,[],[],[],0.0,6.428571429
post,358_cmt,dude i am glad you like it here,[],['glad'],[],0.5,8.214285714
post,358_cmt,yeah,[],[],[],0.0,6.428571429
post,358_cmt,glad you found sg awesome,[],"['glad', 'awesome']",[],0.75,9.107142857
post,358_cmt,continue to enjoy your life n explore,[],['enjoy'],[],0.4,7.857142857
post,358_cmt,don,['don'],[],[],0.0,6.428571429
post,358_cmt,t forget number 6  you are 3,"['6', '3']",[],[],0.0,6.428571429
post,358_cmt,4 times richer over the causeway,['4'],[],[],0.0,6.428571429
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,agree every word u say,[],[],[],0.0,6.428571429
post,358_cmt,i have a sheltie too,[],[],[],0.0,6.428571429
post,358_cmt,welcome to sg,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,6,['6'],[],[],0.0,6.428571429
post,358_cmt,anytime travel to our neighbour country jb for leisure relaxatiin,[],[],[],0.0,6.428571429
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,do u still have to pay us taxes,[],[],[],0.0,6.428571429
post,358_cmt,thank you for the compliment we have a good and caring government inorder to achieve this far welcome here,[],"['good', 'far', 'welcome']",[],0.5333333333333333,8.333333333
post,358_cmt,you are so welcome here,[],['welcome'],[],0.8,9.285714286
post,358_cmt,get ready for our national day parade on aug 9 at the padang for this year 2023,"['aug 9', 'this year 2023']",['ready'],['parade'],-0.0249999999999999,6.339285714
post,358_cmt,welcome to sg,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,thank you for appreciating this lil island and i hope you continue to enjoy the discovery process,[],['enjoy'],[],0.4,7.857142857
post,358_cmt,welcome to sg,[],['welcome'],[],0.8,9.285714286
post,358_cmt,ur welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,nice to hv u here in sg,[],['nice'],[],0.6,8.571428571
post,358_cmt,what,[],[],[],0.0,6.428571429
post,358_cmt,s ur fav local foods,['food'],[],[],0.0,6.428571429
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,can we exchange weathers,[],[],[],0.0,6.428571429
post,358_cmt,i am a local and i am still not used to it,[],[],[],0.0,6.428571429
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,im all for it except the heat,[],[],[],0.0,6.428571429
post,358_cmt,awwww,[],['awwww'],[],0.5,8.214285714
post,358_cmt,bro welcome to singapore,"['bro', 'singapore']",['welcome'],[],0.8,9.285714286
post,358_cmt,coffee anytime if you need anything,[],[],[],0.0,6.428571429
post,358_cmt,lovely shelties,[],['lovely'],[],0.5,8.214285714
post,358_cmt,look forward to your contribution to our nation building and be grateful to what our country and communities offer you,[],[],[],0.0,6.428571429
post,358_cmt,welcome to singapore,['singapore'],['welcome'],[],0.8,9.285714286
post,358_cmt,enjoy,[],['enjoy'],[],0.4,7.857142857
post,358_cmt,im a singaporean and welcome,['singaporean'],['welcome'],[],0.8,9.285714286
post,358_cmt,enjoy yr stay here,[],['enjoy'],[],0.4,7.857142857
post,358_cmt,same type of car singapore buy 1 usa get 3 and left some spare cash,"['singapore', '1 usa', '3']",[],[],0.0,6.428571429
post,358_cmt,so happy to see your post,[],['happy'],[],0.8,9.285714286
post,358_cmt,safety is the most important n generally most things work infrastructure n all,[],"['most', 'important', 'generally', 'most']",[],0.4666666666666666,8.095238095
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,too expensive there,[],[],['expensive'],-0.5,4.642857143
post,358_cmt,too expensive,[],[],['expensive'],-0.5,4.642857143
post,358_cmt,is there much of a tax saving when you still have to pay global tax,[],['much'],[],0.1,6.785714286
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,thank you,[],[],[],0.0,6.428571429
post,358_cmt,if you dont stay in hdb no count,[],[],[],0.0,6.428571429
post,358_cmt,nice,[],['nice'],[],0.6,8.571428571
post,358_cmt,everyone please come,[],[],[],0.0,6.428571429
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,but but usa is the land of dreams,[],[],[],0.0,6.428571429
post,358_cmt,welcome,[],['welcome'],[],0.8,9.285714286
post,358_cmt,welcome to our sunny singapore,[],['welcome'],[],0.8,9.285714286
post,358_cmt,you move out soon i promise,[],[],[],0.0,6.428571429
post,358_cmt,weather,[],[],[],0.0,6.428571429
post,358_cmt,hmmmm,[],[],[],0.0,6.428571429
post,358_cmt,beautiful shelties,[],['beautiful'],[],0.85,9.464285714
post,358_cmt,p,[],[],[],0.0,6.428571429
post,358_cmt,n,[],[],[],0.0,6.428571429
post,358_cmt,90,['90'],[],[],0.0,6.428571429
post,358_cmt,stays in hdb haaa why its an experience,[],[],[],0.0,6.428571429
post,358_cmt,ur not going back there and why,[],[],[],0.0,6.428571429
post,358_cmt,try going to yishun and geylang,['yishun'],[],[],0.0,6.428571429
post,358_cmt,thanks for liking my country,[],['thanks'],[],0.2,7.142857143
post,358_cmt,growing up most of my people want to get out because our country is considered much more boring,[],"['most', 'much', 'more']",['boring'],0.0,6.428571429
post,359_cmt,is it halal,[],[],[],0.0,6.428571429
post,359_cmt,what is the bar name,[],[],[],0.0,6.428571429
post,359_cmt,need to book,[],[],[],0.0,6.428571429
post,360_cmt,c hướng dẫn cách sdung phương tiện công cộng dc ko ah,"['cách sdung', 'ko']",[],[],0.0,6.428571429
post,360_cmt,mình định đi sing vs mẹ 60t thì k biết nên đi tour hay tự túc ạ lần đầu và biết ta ạ,"['mình định', '60', 'thì', 'biết ta ạ']",[],[],0.0,6.428571429
post,360_cmt,em đi tàu lượn siêu tốc universal chờ tận 1 tiếng mấy mà đi chx tới 3p hơi tiếc,"['1', '3p', 'hơi tiếc']",[],[],0.0,6.428571429
